mof_1	 5.571611	 10.928493	 15.852415	 20.377956	 25.284689	 29.431099	 33.644199	 36.824409	 80.620522	 111.314529	 136.366043	 153.778046	 175.555069	 190.249893	 
mof_10	 1.136595	 2.275273	 3.383081	 4.513379	 5.712610	 6.829794	 7.922446	 9.021801	 25.620813	 43.648067	 63.117451	 81.728470	 114.161232	 141.038101	 
mof_100	 73.180710	 83.001686	 88.478661	 91.329582	 96.236847	 96.728470	 98.634499	 98.652237	 109.869614	 113.169868	 114.974091	 117.172127	 118.384674	 121.152985	 
mof_1000	 2.733424	 5.404093	 8.071006	 10.766536	 13.402081	 15.807317	 18.454088	 20.928444	 53.236267	 80.127151	 103.053070	 122.189354	 148.401627	 167.184509	 
mof_10000	 1.514341	 3.018711	 4.485912	 5.910730	 7.374873	 8.726670	 10.069447	 11.369346	 30.103090	 48.735691	 68.200264	 85.896027	 116.312340	 140.722031	 
mof_10001	 1.136518	 2.256262	 3.351520	 4.477533	 5.604700	 6.625185	 7.771820	 8.781347	 24.129711	 40.262638	 57.460480	 74.027077	 102.583755	 127.275116	 
mof_10002	 1.260434	 2.506261	 3.751318	 5.020644	 6.245507	 7.445942	 8.705205	 9.846206	 27.086596	 45.106663	 64.057594	 81.368164	 111.249222	 136.300812	 
mof_10003	 1.655291	 3.270586	 4.801116	 6.351319	 7.874098	 9.415559	 10.831299	 12.257737	 32.396908	 51.593159	 71.805260	 89.951538	 120.648727	 143.379669	 
mof_10004	 1.268450	 2.504379	 3.751872	 4.952354	 6.243317	 7.422549	 8.633476	 9.835830	 26.920513	 44.442863	 62.856434	 79.695595	 109.514801	 132.914459	 
mof_10005	 2.258223	 4.438802	 6.666387	 8.841624	 11.174087	 13.286574	 15.398226	 17.424484	 47.741776	 77.029312	 104.432289	 127.458672	 160.630539	 182.706772	 
mof_10006	 0.989171	 1.959770	 2.938300	 3.933161	 4.924991	 5.865546	 6.832778	 7.773386	 21.835249	 36.460205	 52.172096	 67.218826	 93.703911	 115.667671	 
mof_10007	 0.946820	 1.890109	 2.824539	 3.763047	 4.717113	 5.616872	 6.578637	 7.438537	 21.082115	 35.691498	 51.511131	 66.414558	 93.594604	 117.281456	 
mof_10008	 0.849040	 1.692263	 2.543938	 3.405252	 4.234755	 5.068834	 5.912793	 6.740953	 19.111580	 32.360371	 47.136932	 61.434181	 86.805862	 108.630127	 
mof_10009	 0.680099	 1.357880	 2.037032	 2.730556	 3.427990	 4.074636	 4.765713	 5.422482	 15.642962	 26.704231	 39.413658	 51.706188	 74.777725	 95.795021	 
mof_1001	 2.451885	 4.823317	 7.097714	 9.310661	 11.523398	 13.667913	 15.629165	 17.543676	 42.820690	 63.642960	 83.296684	 99.739357	 125.520622	 144.361679	 
mof_10010	 0.672854	 1.343923	 2.016674	 2.695476	 3.382162	 4.042100	 4.711243	 5.374275	 15.513319	 26.610044	 39.028820	 51.466846	 74.291405	 95.602486	 
mof_10011	 0.654745	 1.308798	 1.962991	 2.617868	 3.291913	 3.925325	 4.611290	 5.240511	 15.077331	 25.838257	 38.013500	 50.305706	 72.363998	 93.355942	 
mof_10012	 0.504743	 1.008179	 1.515074	 2.018989	 2.544345	 3.033502	 3.543346	 4.032300	 11.718167	 20.224531	 30.192877	 40.236008	 59.068687	 77.744255	 
mof_10013	 0.699600	 1.394281	 2.082268	 2.794144	 3.486437	 4.173251	 4.870879	 5.551736	 15.761700	 26.663303	 39.024063	 50.538216	 71.958817	 91.456772	 
mof_10014	 0.593596	 1.183262	 1.788915	 2.375097	 2.984422	 3.560981	 4.149733	 4.744766	 13.641719	 23.230314	 34.257797	 44.896763	 65.202690	 83.988899	 
mof_10015	 0.531514	 1.057622	 1.590353	 2.120647	 2.666915	 3.168655	 3.718449	 4.225720	 12.134125	 20.857264	 30.882530	 40.715149	 59.802471	 77.518326	 
mof_10016	 0.959207	 1.902270	 2.862025	 3.809868	 4.773963	 5.695805	 6.636335	 7.568171	 21.359201	 35.960030	 52.240654	 67.689163	 95.796036	 119.975052	 
mof_10017	 0.534510	 1.066993	 1.596645	 2.134665	 2.682421	 3.215383	 3.740029	 4.266066	 12.313809	 21.174366	 31.391500	 41.365559	 60.677017	 78.830750	 
mof_10018	 0.586284	 1.160799	 1.738234	 2.319260	 2.914605	 3.479098	 4.028486	 4.634602	 13.295201	 22.674938	 33.222385	 43.381260	 62.688133	 80.937241	 
mof_10019	 0.679021	 1.352134	 2.026790	 2.700117	 3.400915	 4.034767	 4.729756	 5.390218	 15.172279	 25.538521	 36.949192	 47.901058	 68.123123	 86.283806	 
mof_1002	 2.180035	 4.284669	 6.231477	 8.223056	 10.125389	 11.943470	 13.825956	 15.276698	 37.636063	 57.620472	 77.131126	 94.871445	 121.836220	 143.002075	 
mof_10020	 0.594084	 1.194935	 1.788933	 2.377602	 2.986996	 3.573727	 4.157086	 4.757093	 13.482588	 22.888298	 33.451176	 43.864372	 63.118813	 80.470032	 
mof_10021	 0.533371	 1.063337	 1.600419	 2.127621	 2.675030	 3.191599	 3.720871	 4.248492	 12.200912	 20.858114	 30.560751	 40.391499	 58.878918	 76.054779	 
mof_10022	 0.504502	 1.008376	 1.505313	 2.007531	 2.521024	 3.021969	 3.506365	 4.013215	 11.502040	 19.778357	 29.255623	 38.529861	 56.368713	 73.388603	 
mof_10023	 0.429964	 0.855846	 1.285684	 1.720720	 2.157097	 2.584265	 3.006211	 3.435277	 9.908355	 17.085524	 25.377001	 33.592308	 49.836918	 65.328026	 
mof_10024	 0.393435	 0.783198	 1.177864	 1.569230	 1.973637	 2.367663	 2.751277	 3.138855	 9.093582	 15.743899	 23.544695	 31.265251	 46.737782	 61.794430	 
mof_10025	 0.580858	 1.156517	 1.732958	 2.306463	 2.910275	 3.463542	 4.035674	 4.644611	 13.106428	 22.420153	 32.891872	 42.942070	 62.170856	 79.600166	 
mof_10026	 0.477791	 0.953099	 1.431006	 1.903576	 2.398575	 2.876543	 3.344184	 3.817081	 10.976708	 18.901152	 27.829885	 36.821144	 54.054615	 70.212296	 
mof_10027	 1.144806	 2.277693	 3.414496	 4.543517	 5.665160	 6.772198	 7.882847	 8.910492	 24.887661	 41.373253	 59.096828	 75.631729	 105.104218	 130.075058	 
mof_10028	 0.427357	 0.857250	 1.281740	 1.709122	 2.154028	 2.566003	 2.993711	 3.418459	 9.859445	 17.032173	 25.221039	 33.430908	 49.564178	 64.971939	 
mof_10029	 0.597321	 1.195019	 1.792397	 2.383849	 2.977144	 3.592697	 4.170791	 4.753178	 13.511386	 22.865246	 33.217506	 43.529812	 62.131485	 79.130470	 
mof_1003	 1.716981	 3.393845	 5.072238	 6.765067	 8.426918	 10.026774	 11.690959	 13.107143	 34.439617	 54.612499	 74.226051	 92.172882	 119.868736	 141.501617	 
mof_10030	 0.453355	 0.902815	 1.353639	 1.809154	 2.280450	 2.720614	 3.160149	 3.610020	 10.391534	 17.928196	 26.608854	 35.059711	 51.743263	 67.601715	 
